issue_id,issue,time,issue_time,category,description,topic,mark,abnormal_behavior,car_id,region,channel,platform,disengage_type,reviewed_status,version,safety_level,create_time
ISS-0288-769ATI,Lane boundary flicker,2026-06-06 05:58:42,1780750722976,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The record is suitable for module-owner follow-up.,Lane boundary flicker,"[""stuck"", ""regression"", ""low_confidence""]","[""route_deviation"", ""hard_brake""]",CAR-525,beijing_yizhuang,PERFTEST,7,0,0,ads_2026.07.0-beta,S1,1780757022976
ISS-0289-7ZUF7B,Late object detection,2026-06-02 00:37:34,1780385854209,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The case should be compared against the latest regression run.,Late object detection,"[""stuck""]",[],CAR-535,austin,PERFTEST,7,2,1,ads_2026.06.2,S2,1780392454209
ISS-0290-6SGGHJ,Environment parameter drift,2026-06-04 21:24:58,1780633498607,simulation,Weather and surface parameters drifted from the scenario baseline. The test remained valid but needs tighter configuration control. The case should be compared against the latest regression run.,Environment parameter drift,"[""bad_case"", ""route_blocker""]","[""tracking_error""]",CAR-421,guangzhou,road_test,7,0,1,ads_2026.07.0-beta,S1,1780638538607
ISS-0291-6EIZMO,Unexpected reroute,2026-06-12 14:34:49,1781300089378,routing,A reroute was triggered after a transient road-availability update. The new path was valid but introduced an avoidable lane change. The event was closed after offline triage.,Unexpected reroute,"[""regression""]",[],CAR-766,beijing_yizhuang,PERFTEST,3,0,0,ads_2026.06.3,S2,1781308909378
ISS-0292-UYTS3N,Throttle lag,2026-06-06 13:28:31,1780777711328,control,The requested acceleration was applied later than expected after a stop. The vehicle created a small gap to the leading traffic flow. The issue is useful for scenario-library expansion.,Throttle lag,"[""bad_case""]","[""late_response""]",CAR-986,austin,PERFTEST,3,0,1,ads_2026.06.3,S1,1780786051328
ISS-0293-0JHOTW,Uncomfortable stop profile,2026-06-06 06:19:45,1780751985612,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The record is suitable for module-owner follow-up.,Uncomfortable stop profile,"[""regression""]",[],CAR-866,phoenix,PERFTEST,7,0,1,ads_2026.06.2,S0,1780753845612
ISS-0294-W0QUMM,Late object detection,2026-06-18 01:01:15,1781769675066,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The event was closed after offline triage.,Late object detection,"[""low_confidence"", ""manual_takeover""]","[""jerk"", ""tracking_error""]",CAR-365,phoenix,fleet_replay,7,1,1,ads_2026.06.2,S3,1781775735066
ISS-0295-44RBG3,False positive obstacle,2026-06-01 05:56:31,1780318591099,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The record is suitable for module-owner follow-up.,False positive obstacle,"[""manual_takeover"", ""low_confidence"", ""safety_review""]","[""late_response"", ""hard_brake""]",CAR-405,phoenix,road_test,7,0,1,ads_2026.06.3,S2,1780328611099
ISS-0296-TVEIGY,Cyclist trajectory drift,2026-06-17 05:07:43,1781698063023,prediction,The predicted cyclist path drifted toward the ego lane before stabilizing. The planner reserved extra space and reduced speed. The issue is useful for scenario-library expansion.,Cyclist trajectory drift,"[""hard_brake"", ""low_confidence"", ""stuck""]",[],CAR-307,austin,DHMI,7,1,0,ads_2026.06.2,S3,1781699203023
ISS-0297-SKIZLK,Cyclist trajectory drift,2026-06-15 20:09:11,1781579351007,prediction,The predicted cyclist path drifted toward the ego lane before stabilizing. The planner reserved extra space and reduced speed. The case should be compared against the latest regression run.,Cyclist trajectory drift,"[""hard_brake"", ""safety_review""]","[""takeover""]",CAR-287,guangzhou,simulation,3,0,1,ads_2026.06.1,S2,1781588171007
ISS-0298-6360BN,False positive obstacle,2026-06-05 00:02:26,1780642946466,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The issue is useful for scenario-library expansion.,False positive obstacle,"[""safety_review""]","[""takeover"", ""tracking_error""]",CAR-149,guangzhou,PERFTEST,3,0,0,ads_2026.06.1,S3,1780643246466
ISS-0299-2DBXEI,Cyclist trajectory drift,2026-06-07 04:09:11,1780830551745,prediction,The predicted cyclist path drifted toward the ego lane before stabilizing. The planner reserved extra space and reduced speed. The case should be compared against the latest regression run.,Cyclist trajectory drift,"[""bad_case"", ""manual_takeover"", ""regression""]",[],CAR-819,las_vegas,DHMI,7,0,1,ads_2026.06.1,S3,1780832111745
ISS-0300-HVTZ1S,Unexpected reroute,2026-06-03 22:16:43,1780550203163,routing,A reroute was triggered after a transient road-availability update. The new path was valid but introduced an avoidable lane change. The issue is useful for scenario-library expansion.,Unexpected reroute,"[""regression"", ""hard_brake""]","[""late_response""]",CAR-512,austin,DHMI,7,0,0,ads_2026.07.0-beta,S0,1780554283163
ISS-0301-7HS7R8,Outdated construction geometry,2026-06-18 03:32:59,1781778779065,mapping,Map geometry did not match temporary construction cones. Perception provided the primary boundary signal for the segment. The record is suitable for module-owner follow-up.,Outdated construction geometry,"[""low_confidence""]",[],CAR-483,beijing_yizhuang,simulation,7,0,0,ads_2026.07.0-beta,S1,1781788019065
ISS-0302-C9JCTQ,Cyclist trajectory drift,2026-06-05 16:22:12,1780701732633,prediction,The predicted cyclist path drifted toward the ego lane before stabilizing. The planner reserved extra space and reduced speed. The record is suitable for module-owner follow-up.,Cyclist trajectory drift,"[""hard_brake"", ""triage""]","[""jerk"", ""route_deviation""]",CAR-501,san_francisco,PERFTEST,3,0,0,ads_2026.06.2,S1,1780705272633
ISS-0303-91NME1,Pedestrian intent uncertainty,2026-06-06 00:12:42,1780729962623,prediction,The prediction module assigned low confidence to a pedestrian crossing intent. The vehicle remained cautious until the actor cleared the conflict zone. The event was closed after offline triage.,Pedestrian intent uncertainty,"[""triage"", ""route_blocker""]","[""jerk""]",CAR-907,las_vegas,DHMI,7,0,0,ads_2026.07.0-beta,S3,1780737402623
ISS-0304-DNXLWG,Over-conservative yield,2026-06-15 01:28:53,1781512133744,planning,The planner yielded longer than necessary at a low-speed merge. Traffic behind the ego vehicle slowed during the hesitation. The issue is useful for scenario-library expansion.,Over-conservative yield,"[""comfort""]",[],CAR-314,las_vegas,DHMI,8,0,1,ads_2026.06.1,S0,1781514413744
ISS-0305-3VGBIQ,Late lane-change decision,2026-06-14 20:40:26,1781494826161,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The record is suitable for module-owner follow-up.,Late lane-change decision,"[""safety_review"", ""stuck"", ""triage""]",[],CAR-120,seattle,DHMI,7,0,1,ads_2026.07.0-beta,S3,1781499986161
ISS-0306-U01QKQ,Speed limit mismatch,2026-06-16 23:28:36,1781677716529,mapping,The map speed limit differed from the observed sign. The system retained the lower value until the discrepancy was reviewed. The record is suitable for module-owner follow-up.,Speed limit mismatch,"[""bad_case""]","[""tracking_error""]",CAR-502,guangzhou,fleet_replay,7,0,0,ads_2026.06.3,S2,1781686896529
ISS-0307-89SCRJ,Steering oscillation,2026-06-17 19:07:04,1781748424052,control,The control loop produced small steering corrections on a straight segment. The vehicle stayed within lane boundaries but ride quality degraded. The record is suitable for module-owner follow-up.,Steering oscillation,"[""safety_review"", ""regression"", ""hard_brake""]","[""tracking_error""]",CAR-739,austin,simulation,8,0,1,ads_2026.06.2,S2,1781750404052
ISS-0308-G8I62D,False positive obstacle,2026-06-02 20:46:21,1780458381755,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The case should be compared against the latest regression run.,False positive obstacle,"[""bad_case""]","[""hard_brake""]",CAR-465,san_francisco,DHMI,3,1,0,ads_2026.07.0-beta,S3,1780466241755
ISS-0309-OH7PXP,Unexpected reroute,2026-06-18 10:52:30,1781805150953,routing,A reroute was triggered after a transient road-availability update. The new path was valid but introduced an avoidable lane change. The issue is useful for scenario-library expansion.,Unexpected reroute,"[""hard_brake""]","[""hard_brake""]",CAR-825,las_vegas,road_test,3,1,0,ads_2026.06.1,S3,1781806710953
ISS-0310-WSUBLR,Throttle lag,2026-06-11 09:40:35,1781196035067,control,The requested acceleration was applied later than expected after a stop. The vehicle created a small gap to the leading traffic flow. The record is suitable for module-owner follow-up.,Throttle lag,"[""route_blocker"", ""bad_case"", ""comfort""]","[""tracking_error""]",CAR-694,seattle,simulation,3,0,1,ads_2026.07.0-beta,S1,1781200055067
ISS-0311-QAJ5KY,CAN signal dropout,2026-06-01 16:38:10,1780357090320,vehicle_interface,A vehicle interface signal dropped for a short interval. The autonomy stack used the last valid value and recovered cleanly. The event was closed after offline triage.,CAN signal dropout,"[""low_confidence"", ""hard_brake"", ""triage""]","[""takeover"", ""jerk""]",CAR-720,beijing_yizhuang,DHMI,7,0,0,ads_2026.06.2,S3,1780366210320
ISS-0312-OGWUE0,Sensor latency model gap,2026-06-05 11:46:33,1780685193426,simulation,The simulated sensor stream did not match production latency assumptions. Prediction confidence differed from on-road behavior. The record is suitable for module-owner follow-up.,Sensor latency model gap,"[""bad_case"", ""regression"", ""low_confidence""]","[""route_deviation""]",CAR-297,las_vegas,PERFTEST,8,2,1,ads_2026.06.3,S2,1780688313426
ISS-0313-MFHH96,Cyclist trajectory drift,2026-06-17 04:14:23,1781694863879,prediction,The predicted cyclist path drifted toward the ego lane before stabilizing. The planner reserved extra space and reduced speed. The event was closed after offline triage.,Cyclist trajectory drift,"[""regression"", ""bad_case"", ""triage""]",[],CAR-826,las_vegas,DHMI,8,1,1,ads_2026.06.3,S1,1781696123879
ISS-0314-CWBL4A,Sensor latency model gap,2026-06-04 02:15:28,1780564528839,simulation,The simulated sensor stream did not match production latency assumptions. Prediction confidence differed from on-road behavior. The issue is useful for scenario-library expansion.,Sensor latency model gap,"[""triage"", ""regression""]",[],CAR-111,san_francisco,fleet_replay,3,0,1,ads_2026.07.0-beta,S2,1780564828839
ISS-0315-SL8H1S,Speed limit mismatch,2026-06-10 05:22:07,1781094127751,mapping,The map speed limit differed from the observed sign. The system retained the lower value until the discrepancy was reviewed. The issue is useful for scenario-library expansion.,Speed limit mismatch,"[""route_blocker"", ""low_confidence"", ""triage""]","[""takeover"", ""false_detection""]",CAR-297,guangzhou,simulation,8,0,1,ads_2026.07.0-beta,S1,1781103967751
ISS-0316-N758LK,Delayed log upload,2026-06-01 13:06:21,1780344381432,data_platform,Issue logs were uploaded later than expected after the run. The complete data package became available after retry. The event was closed after offline triage.,Delayed log upload,"[""hard_brake""]",[],CAR-295,seattle,road_test,7,0,1,ads_2026.06.3,S2,1780350801432
ISS-0317-WFPVT6,Late lane-change decision,2026-06-15 08:36:56,1781537816663,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The case should be compared against the latest regression run.,Late lane-change decision,"[""triage"", ""low_confidence""]","[""hesitation""]",CAR-406,beijing_yizhuang,simulation,8,0,1,ads_2026.06.1,S2,1781538116663
ISS-0318-B0BMAV,Lane boundary flicker,2026-06-07 19:18:54,1780885134395,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The event was closed after offline triage.,Lane boundary flicker,"[""route_blocker"", ""comfort""]",[],CAR-830,austin,PERFTEST,7,0,1,ads_2026.06.1,S0,1780895394395
ISS-0319-TEVTPW,Unstable cut-in prediction,2026-06-13 14:04:17,1781384657852,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The record is suitable for module-owner follow-up.,Unstable cut-in prediction,"[""low_confidence"", ""route_blocker"", ""triage""]","[""tracking_error""]",CAR-801,las_vegas,PERFTEST,3,0,0,ads_2026.06.1,S3,1781389037852
ISS-0320-T1KJYM,Heading drift,2026-06-14 09:59:45,1781456385821,localization,The heading estimate drifted during a low-speed turn. Control compensated after the localization confidence recovered. The event was closed after offline triage.,Heading drift,"[""route_blocker"", ""comfort"", ""safety_review""]","[""tracking_error""]",CAR-159,beijing_yizhuang,simulation,3,0,1,ads_2026.06.2,S3,1781457825821
