review_id,business_id,business_name,city,state,stars,date,text,themes,themes_with_quotes_json
aOUpwyPl7RIZQEniMP3LgQ,U-VlSil0ZxpbfBX6TxKXbw,Starbucks,Indianapolis,IN,4,2014-01-30 03:18:59,"Hit and miss here at times.  At once a knowledgeable server can help you.  At another, they can seem mystified.  Formulaic drinks and syrups are ok.  I do like the twists that can be added to each drink.
I am mystified that I can get a green tea chai latte at all other locations ever visited but here.  What's up with that?
Maybe I'll call ahead next time.  Great job in moving the bulky sales shelf from the middle of the seating area.  Feels more bright and inviting.",barista_service|drink_quality|atmosphere_workspace,"[{""theme_id"": ""barista_service"", ""quote"": ""At once a knowledgeable server can help you.  At another, they can seem mystified."", ""note"": ""Inconsistent staff knowledge""}, {""theme_id"": ""drink_quality"", ""quote"": ""I do like the twists that can be added to each drink."", ""note"": ""Positive about customization options""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""Great job in moving the bulky sales shelf from the middle of the seating area.  Feels more bright and inviting."", ""note"": ""Layout improvement enhanced ambiance""}]"
vMaZy7zXS_oQ4OlubPBFkA,ZzGTfIxIVpNP7PFbyeMAUw,Starbucks,Metairie,LA,1,2019-03-02 17:37:21,i ordered a grande and they didn't even fill it up half way. it was literally less than a tall in a grande cup and when we were ordering the girl was getting annoyed with us because we had a big order.,drink_quality|barista_service,"[{""theme_id"": ""drink_quality"", ""quote"": ""i ordered a grande and they didn't even fill it up half way. it was literally less than a tall in a grande cup"", ""note"": ""Portion/fill issue""}, {""theme_id"": ""barista_service"", ""quote"": ""when we were ordering the girl was getting annoyed with us because we had a big order"", ""note"": ""Staff showed impatience""}]"
NLieOePn4EjU-sn-c0NRxw,s6nOfGZJpkZ3JplCO9lGiA,Starbucks,Philadelphia,PA,4,2014-05-11 21:33:33,"Despite how crazy and busy they get in the store, the staffs are always so nice and attentive ! You know how when there is a long line and you are the person that orders a drink with all kind of requests (aka me) and you feel bad and the cashier is probably giving you an attitude, well this never happens at  this place ! How lovely.",barista_service,"[{""theme_id"": ""barista_service"", ""quote"": ""the staffs are always so nice and attentive"", ""note"": ""Positive staff interaction despite busy environment""}]"
eohPoZLLY5wpAWcKi5dD6A,Ev5UloYOXuw1UTxBKYVXuw,Starbucks,Fenton,MO,4,2012-07-22 18:16:39,"Starbucks is popping up all over the area.  Wherever you turn, there is one.

I happened to be around the Gravois Bluffs area and voila there was one to satisfy my caffeine needs.

Really can't go wrong.  Got prompt and friendly service.",barista_service|speed_wait_time,"[{""theme_id"": ""barista_service"", ""quote"": ""Got prompt and friendly service."", ""note"": """"}, {""theme_id"": ""speed_wait_time"", ""quote"": ""Got prompt and friendly service."", ""note"": ""Prompt indicates quick service""}]"
j--mkdUR2UM6R4P1N91oDg,yBrK-DwpdbJY2F795ZStcw,Starbucks,Sparks,NV,5,2017-03-01 22:35:13,"Supervisors: Kathy, Stephanie, Josh, Chris, Ashlie
Staff: Iszel, Katrina, Blake, Bridget, Jesse, Kellie, Jordan, Monique, Austen, Dakota, Jeo and Mars. 

This Starbucks location has truly become a home away from home!!~! I have been a loyal customer on and off for the past 3 years, and each and every associate has completely welcomed my hubby and myself into their store with such a friendly attitude. They facilitate any and all questions while assisting every order with grace and patience. They certainly have  that ""je ne sais quoi"" that keeps you coming back for more! We feel like valued customers and handled with superior care.
 
Kathy, Stephanie, Josh, Chris, the current Supervisors, all sustain superior leadership. A staff is only as good as the leadership provided; they are exceptional leaders.

All staff members are so informative about food items and their prices based on our caffeine needs. They also offer their expertise and suggestions for new coffee items/seasonal products.

This store is utterly impeccable! Each associate provides a service containing a higher standard of excellence, ""wowing and delighting"" us with their professionalism and knowledge. They are TRUE ambassadors for the Starbucks Brand (which we take quite seriously since we used to live  in Seattle). Because of them, this location is my FAVORITE Starbucks in the Sparks, Spanish Springs, Reno, and Carson City areas. They have retained a loyal customer in us and we look forward to see them with every impending visit!

Thank you Sparks Starbucks on Pyramid/McCarren for providing such wonderful customer experiences each and every visit!",barista_service|barista_service|barista_service,"[{""theme_id"": ""barista_service"", ""quote"": ""each and every associate has completely welcomed my hubby and myself into their store with such a friendly attitude"", ""note"": ""Personal recognition and warmth over 3 years""}, {""theme_id"": ""barista_service"", ""quote"": ""They facilitate any and all questions while assisting every order with grace and patience"", ""note"": ""Staff attentiveness and handling of requests""}, {""theme_id"": ""barista_service"", ""quote"": ""They also offer their expertise and suggestions for new coffee items/seasonal products"", ""note"": ""Proactive recommendations from staff""}]"
MM1uAVGfVvMADyjatZI0GA,MJDsMlul6Nd7nQd-xQE7Pg,Starbucks,Huntingdon Valley,PA,1,2018-07-20 18:44:46,"This location is constantly understaffed .. wait time is absolutely awful ..morning , day of night ..",speed_wait_time|barista_service,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""wait time is absolutely awful ..morning , day of night"", ""note"": ""Consistent slow service at all times""}, {""theme_id"": ""barista_service"", ""quote"": ""This location is constantly understaffed"", ""note"": ""Staffing issue affecting service""}]"
kZCQh9rebAP7qKjVwp9ZCg,deAXOKrUqydpts6xcbhMwQ,Starbucks,Nashville,TN,3,2019-09-14 09:37:35,"Traveling thru BNA (btw, is a very nice airport, ease of use, etc), early morning flight, went to Starbucks as I always do when traveling. Barista, Iris (short hispanic female) probably shouldn't work the morning shift; she was snippy while taking orders. I made it a point to see what her name was, as this is not typical of baristas I've ever experienced with Starbucks.",barista_service,"[{""theme_id"": ""barista_service"", ""quote"": ""Barista, Iris (short hispanic female) probably shouldn't work the morning shift; she was snippy while taking orders."", ""note"": ""Negative interaction with specific barista""}]"
c0Q9xOPkVgsDi3DMgzpatg,VvfvtuVehnBOn6AeQvovZg,Starbucks,Plant City,FL,1,2017-02-22 03:03:23,"So slow. I have been here a few times over the years and every time I remember why I try to avoid the exit 19 Starbucks. They could care less about customer service. If you get in the drive through and there's only a couple of cars, don't be fooled. It will take 20 minutes. Today, I finally got to the window, I paid, and then she disappeared- almost forever. I could see my drink sitting on the counter. I just stared at it for an eternity. Pure torture.",speed_wait_time|barista_service|drive_thru,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""If you get in the drive through and there's only a couple of cars, don't be fooled. It will take 20 minutes."", ""note"": ""Consistent slowness over multiple visits""}, {""theme_id"": ""barista_service"", ""quote"": ""They could care less about customer service."", ""note"": ""Perceived lack of care""}, {""theme_id"": ""drive_thru"", ""quote"": ""I finally got to the window, I paid, and then she disappeared- almost forever. I could see my drink sitting on the counter."", ""note"": ""Long wait at window after payment""}]"
KKhrni0-FJNeD_8nM_4cHQ,Ag_GeZwOrT0nmyhnKQiVBA,Starbucks,Philadelphia,PA,2,2013-06-04 18:11:48,"Women's bathroom was out of order, so there was a sign to request the key for the men's bathroom. I bought my $5.50 drink, requested the key, was told it was in use and to wait in line.
So I waited.
Did I mention that I'm 9.5 mos pregnant?
And I waited.

Then this guy comes around the corner, key in hand, steps in front of me and goes into the bathroom.  Grrrrrrrrrrrrrrr....

I finally get into the restroom and the TOILET SEAT IS BROKEN. Like hanging part of the way off the bowl.  Awesome. Thanks, Starbucks.  A new seat would be a $10 bill and about 10 minutes of work.  You have one bathroom at 15th / Market and you can't even have the decency to have one functional toilet seat?  I could see the headline as I hovered over the toilet seat ""Pregnant Woman Falls Off Broken Starbucks Toilet, Gives Birth in Bathroom, Spills $5 Drink"".",cleanliness|barista_service|pricing_value,"[{""theme_id"": ""cleanliness"", ""quote"": ""the TOILET SEAT IS BROKEN. Like hanging part of the way off the bowl."", ""note"": ""Maintenance issue - broken toilet seat""}, {""theme_id"": ""barista_service"", ""quote"": ""this guy comes around the corner, key in hand, steps in front of me and goes into the bathroom."", ""note"": ""Staff allowed someone to cut in line""}, {""theme_id"": ""pricing_value"", ""quote"": ""$5.50 drink"", ""note"": ""Mentioned in context of poor experience""}]"
EcO4xbc-eKjVaUztPr-Yrg,yjXSQDwuI49poc3MA7AGdw,Starbucks,Philadelphia,PA,4,2015-01-05 00:23:40,"I usually go to the Starbucks at 15th and Market due to convenience, but I'm going to start coming here more often since its just a 10 minute walk away.This is my second time at this location and I'm writing this review as I'm sitting here. Compared to other Starbucks in the area, this one is much more capacious and has many more seats and outlets. At other coffee shops, I constantly find myself searching for a place to sit, and this usually results in me failing and having to migrate to another coffee shop. I haven't had such experiences here yet. 

The spaciousness also allows me to think better and feel less claustrophobic, even when there are a lot of people around. This is a great place for studying and getting work done. With that being said, the wifi is also fast, reliable, and free (yay!). 

Lastly, service both times have been friendly and accommodating; Drinks were made properly. The only complaint I have is that both times that I've been here, there were loud customers who were really distracting while I was trying to get work done.",atmosphere_workspace|atmosphere_workspace|atmosphere_workspace|barista_service|drink_quality,"[{""theme_id"": ""atmosphere_workspace"", ""quote"": ""this one is much more capacious and has many more seats and outlets"", ""note"": ""Prefers this location for workspace amenities""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""This is a great place for studying and getting work done. With that being said, the wifi is also fast, reliable, and free"", ""note"": ""Positive workspace experience with good wifi""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""there were loud customers who were really distracting while I was trying to get work done"", ""note"": ""Noise disrupts work environment""}, {""theme_id"": ""barista_service"", ""quote"": ""service both times have been friendly and accommodating"", ""note"": """"}, {""theme_id"": ""drink_quality"", ""quote"": ""Drinks were made properly"", ""note"": """"}]"
